plot_aspect_ratio,plot_obb_ratio,plot_interior_angle_sum,plot_label,plot_geometry_wkt,is_rectangle,is_flag,is_trapezoid,is_triangle,index
1.908048838635152,0.5379521064115985,360.0,3,"POLYGON ((201686.46606507295 443400.49531890143, 201706.62043535642 443400.4994215258, 201707.8102 443398.9744, 201694.7411 443389.3108, 201686.46606507295 443400.49531890143))",0,0,0,1,22
1.6605885257029154,0.5248634460493455,1260.0000000000005,3,"POLYGON ((201903.9947 443088.3967, 201913.625 443104.601, 201915.9034 443107.2579, 201917.7456 443108.7924, 201919.0853 443109.4342, 201920.0901 443109.7132, 201920.76 443107.8438, 201921.2922 443106.2613, 201925.3667 443093.0659, 201903.9947 443088.3967))",0,0,0,1,23
2.08414017394032,0.4999999975286908,180.0,3,"POLYGON ((202370.984754 443900.834527, 202355.15 443895.6, 202349.62931368581 443910.3209964474, 202370.984754 443900.834527))",0,0,0,1,24
2.425655282787272,0.5960605037303185,360.0,3,"POLYGON ((202447.136091 442845.805754, 202416.592 442845.796, 202416.44461379224 442848.676936995, 202442.482887 442858.456751, 202447.136091 442845.805754))",0,0,0,1,25
2.944788975450618,0.5000000579361256,180.0,3,"POLYGON ((202397.208007813 443439.590087891, 202412.468017578 443400.664794922, 202397.22 443400.66, 202397.208007813 443439.590087891))",0,0,0,1,26
3.8354697945888026,0.583837808323436,900.0,3,"POLYGON ((202408.082 442943.398, 202408.478 442941.529, 202408.392 442939.512, 202405.78 442932.939, 202404.49 442931.842, 202397.3559952426 442929.0369983072, 202397.3436905462 442971.70891637716, 202408.082 442943.398))",0,0,0,1,27
2.560152357493218,0.575320273552668,360.0,3,"POLYGON ((202409.064 442872.929, 202397.37346436467 442868.4551749517, 202397.36506229077 442897.5930418581, 202399.50205074274 442898.38864570024, 202409.064 442872.929))",0,0,0,1,28
2.130109435614227,0.4999999628216062,180.00000000000006,3,"POLYGON ((202457.90652788754 442432.52443197713, 202427.21228668676 442451.28501441365, 202453.93602913435 442454.74405183503, 202457.90652788754 442432.52443197713))",0,0,0,1,29
2.1318395459843,0.5187566246308053,360.0,3,"POLYGON ((202407.14 442489.45, 202398.00449750712 442474.7253986596, 202397.4869094013 442475.03487806977, 202397.48106210187 442495.31294714654, 202407.14 442489.45))",0,0,0,1,30
1.473498056995415,0.5222155723696381,360.0,3,"POLYGON ((202426.78194403934 442451.5510153268, 202410.12 442461.85, 202411.531036 442463.006858, 202429.900242 442465.898339, 202426.78194403934 442451.5510153268))",0,0,0,1,31
1.5739707094666275,0.5965544243315978,360.0,3,"POLYGON ((202813.559286887 442559.0067815214, 202798.182 442546.892, 202796.51 442568.29, 202803.77 442573.022, 202813.559286887 442559.0067815214))",0,0,0,1,32
2.0914627302545257,0.5000000173626513,180.0,3,"POLYGON ((202862.90625 442507.3125, 202865.796875 442491.6875, 202853 442488.96875, 202862.90625 442507.3125))",0,0,0,1,33
1.995586440046218,0.5336856481481559,900.0,3,"POLYGON ((202721.838387 442584.169689, 202722.175245 442583.621678, 202722.429581 442583.065185, 202722.79828887174 442582.171134666, 202698.13 442576.8, 202697.66 442579.17, 202694.9423566101 442594.19033908396, 202721.838387 442584.169689))",0,0,0,1,34
1.7037029091796818,0.5606748945963624,360.00000000000006,3,"POLYGON ((202670.263 442640.897, 202648.712 442649.101, 202651.232 442653.429, 202662.778 442658.229, 202670.263 442640.897))",0,0,0,1,35
1.6063917414415465,0.5669241006968028,360.0,3,"POLYGON ((202516.371 442661.77, 202519.282 442648.277, 202502.924 442645.503, 202512.61630682516 442662.8373114737, 202516.371 442661.77))",0,0,0,1,37
2.700791415907642,0.5439863715178196,726.9207534797745,3,"POLYGON ((202332.75 442844.07, 202332.75791417572 442844.0502842362, 202332.75546349894 442844.0491127259, 202321.28 442839.768, 202321.284 442839.769, 202296.23305433814 442830.10474867246, 202290.4690055616 442845.76098489383, 202332.16687484796 442845.7723014858, 202332.75 442844.07))",0,0,0,1,39
2.930746406926413,0.5000001396666218,180.0,3,"POLYGON ((202150.89624956908 442835.755086512, 202147.89015251686 442845.72228971025, 202177.10387345732 442845.7302181672, 202150.89624956908 442835.755086512))",0,0,0,1,41
2.802719879155449,0.5287884997661493,360.0,3,"POLYGON ((202397.40108148498 442772.68072770047, 202396.62384108195 442772.3851804559, 202385.892 442800.138, 202397.3918716239 442804.6199503266, 202397.40108148498 442772.68072770047))",0,0,0,1,42
2.6369578928795776,0.5767238652517709,360.00000000000006,3,"POLYGON ((202447.942 442843.618, 202421.00242737815 442833.9089724095, 202416.592 442845.796, 202447.136091 442845.805754, 202447.942 442843.618))",0,0,0,1,43
1.9835736142293603,0.5707725622183624,360.00000000000006,3,"POLYGON ((201060.79 443244.89, 201070.83889785514 443250.589402, 201070.84125928127 443231.87071415945, 201068.66363755445 443230.6549743849, 201060.79 443244.89))",0,0,0,1,45
2.38362630390714,0.5870238140283995,360.0,3,"POLYGON ((200989.2 443391.53, 200985.95803867868 443400.3804030533, 201006.33925881892 443400.38270794327, 201007.05518233098 443398.48673073645, 200989.2 443391.53))",0,0,0,1,46
2.519947010648264,0.5677469604024631,360.00000000000006,3,"POLYGON ((201070.9820446634 442195.16539456893, 201069.44083065935 442194.5219566277, 201061.68611068933 442214.2973598954, 201070.97917135007 442217.94132844347, 201070.9820446634 442195.16539456893))",0,0,0,1,47
2.705289885630552,0.5006364572885265,360.00000000000006,3,"POLYGON ((201257.95 442279.84, 201257.4 442279.8, 201256.01890401213 442290.6692937952, 201284.38062901748 442290.67378354113, 201257.95 442279.84))",0,0,0,1,48
2.42272679291979,0.5971706870386487,360.0,3,"POLYGON ((200637.16369712038 441913.0932574646, 200628.80432329752 441909.6906384543, 200628.80257111276 441929.13533356757, 200630.85351260263 441929.9440464216, 200637.16369712038 441913.0932574646))",0,0,0,1,49
3.012306644869875,0.5000001821429254,180.0,3,"POLYGON ((201079.6012665346 442866.1510195372, 201070.88781891353 442862.79916096997, 201070.88450753383 442889.04799481656, 201079.6012665346 442866.1510195372))",0,0,0,1,50
1.6892707580777937,0.5430997550646293,540.0,3,"POLYGON ((200196.56 442368.51, 200211.999739 442372.300916, 200213.338887 442366.987183, 200204.19 442352.62, 200201.608287 442348.935899, 200196.56 442368.51))",0,0,0,1,51
1.8364969125551645,0.5883775869760975,1080.000000000001,3,"POLYGON ((200219.291995 442344.626693, 200219.31 442344.56, 200219.7 442343, 200220.02 442340.42, 200209.67 442327.23, 200209.447466 442327.19112, 200206.5 442340.2, 200207.23 442341.58, 200219.291995 442344.626693))",0,0,0,1,52
3.0680684691447526,0.5000000391414214,180.0,3,"POLYGON ((200930.66681822695 442278.31269045227, 200925.8129233597 442290.62358694297, 200963.58527297652 442290.62785790063, 200930.66681822695 442278.31269045227))",0,0,0,1,53
1.6537236433547788,0.5617828323144831,360.00000000000006,3,"POLYGON ((200820.43 442985.91, 200835.32304610507 442992.62863806967, 200838.17 442985.57, 200827.83154603152 442967.18893651135, 200820.43 442985.91))",0,0,0,1,54
2.2459775614019297,0.5983212121416475,360.0,3,"POLYGON ((201060.92 442941.19, 201070.8777518237 442942.599544, 201070.88041862918 442921.4601578623, 201068.86189194955 442920.71134919854, 201060.92 442941.19))",0,0,0,1,55
3.075403707996216,0.5000000317433695,180.0,3,"POLYGON ((200728.39949698446 443400.3512760384, 200768.1086521973 443400.3557667035, 200733.49 443387.44, 200728.39949698446 443400.3512760384))",0,0,0,1,56
1.6758247006443947,0.5689967545100488,1000.3659988630944,3,"POLYGON ((200689.958214 442762.63627, 200682.389697 442747.723476, 200660.835 442757.878, 200661.037 442758.087, 200661.01525593904 442758.645858994, 200663.632262 442759.951625, 200688.3043640355 442769.411321778, 200689.149 442768.912, 200687.996 442768.366, 200689.958214 442762.63627))",0,0,0,1,57
2.3059516444923407,0.5880903577213706,360.0,3,"POLYGON ((200738.36765731446 442843.1043283057, 200717.53758154414 442834.6943983321, 200713.50090907508 442845.4776687994, 200737.42352209345 442845.4798329584, 200738.36765731446 442843.1043283057))",0,0,0,1,58
3.389646290331147,0.4999999557964422,180.00000000000003,3,"POLYGON ((201070.89460277068 442813.58575795166, 201062.818354 442837.883972, 201070.89065752205 442840.9495094339, 201070.89460277068 442813.58575795166))",0,0,0,1,59
3.5595253042397017,0.5853862535200571,360.0,3,"POLYGON ((200427.129913 442291.918794, 200452.32 442298.27, 200451.680166 442290.58199, 200427.47978075847 442290.5808957589, 200427.129913 442291.918794))",0,0,0,1,60
2.094127178420567,0.5493802703570858,540.0000000000001,3,"POLYGON ((200793.528151 442607.88551, 200795.747 442606.883, 200797.0562 442605.731635, 200805.36693380622 442584.08340032015, 200772.814 442598.456, 200793.528151 442607.88551))",0,0,0,1,61
1.625460659563683,0.5932973596824768,900.0,3,"POLYGON ((200722.919111 442782.683195, 200724.081 442782.325, 200724.584067 442781.912693, 200724.920381 442781.310628, 200718.85442041233 442768.2110119207, 200708.12 442772.86, 200705.9046523024 442776.159566819, 200722.919111 442782.683195))",0,0,0,1,62
2.847774163328024,0.547901110157556,360.0,3,"POLYGON ((201297.85601215152 442290.67591673456, 201323.04099975788 442303.22758571466, 201327.7888624531 442301.652651429, 201333.588968047 442290.6815733684, 201297.85601215152 442290.67591673456))",0,0,0,1,64
1.9646284595611088,0.5101304002176787,540.0,3,"POLYGON ((200195.494495 442041.611057, 200196.38 442060.37, 200197.18 442060.14, 200197.44 442060, 200214.016803 442040.681444, 200195.494495 442041.611057))",0,0,0,1,65
3.2452949214476057,0.4999999547677126,179.99999999999997,3,"POLYGON ((201070.80844674094 443491.9693838901, 201062.95 443514.43, 201070.80523055556 443517.4631663585, 201070.80844674094 443491.9693838901))",0,0,0,1,66
2.6864488338300423,0.5378058456980448,359.99999999999994,3,"POLYGON ((200618.4344 443468.4456, 200628.6848178568 443472.2266907776, 200628.68680300325 443444.6887390013, 200627.7628 443444.748, 200618.4344 443468.4456))",0,0,0,1,67
2.716811400526918,0.5247371491751026,540.0,3,"POLYGON ((200616.8605 443531.7507, 200628.68033736484 443534.3800750813, 200628.68265230078 443502.2672838873, 200627.8334 443502.9063, 200616.93 443531.45, 200616.8605 443531.7507))",0,0,0,1,68
2.9733560239239143,0.4999999910196382,180.0,3,"POLYGON ((201070.81693943258 443424.6502434817, 201062.61 443445.88, 201070.81386196677 443449.04443574726, 201070.81693943258 443424.6502434817))",0,0,0,1,69
2.8614987092359647,0.499999927591521,180.00000000000006,3,"POLYGON ((202049.95191439326 443944.0608306814, 202045.1973612 443955.44449328963, 202077.77539201046 443955.45333600324, 202049.95191439326 443944.0608306814))",0,0,0,1,70
2.863123244343575,0.4999999761658982,180.0,3,"POLYGON ((202085.42348788268 443943.4784220616, 202083.89932902006 443955.4549982345, 202116.80276717208 443955.46392927406, 202085.42348788268 443943.4784220616))",0,0,0,1,71
2.9559193302798934,0.5053124719670126,539.9999999999998,3,"POLYGON ((201811.53 444516.98, 201813.75300810422 444510.271279114, 201772.10478673756 444510.2628002416, 201808 444524.21, 201808.6 444524.36, 201811.53 444516.98))",0,0,0,1,72
3.039194200887949,0.5000000422157435,180.0,3,"POLYGON ((202164.18267752047 443955.4767896885, 202135.81430055425 443955.4690896088, 202160.61 443964.81, 202164.18267752047 443955.4767896885))",0,0,0,1,73
2.978814666943478,0.5000000006930174,179.99999999999997,3,"POLYGON ((202200.5705476843 443955.4866665137, 202170.1978289241 443955.4784223919, 202196.77059595296 443965.68187894684, 202200.5705476843 443955.4866665137))",0,0,0,1,74
1.5260573304877405,0.5367523528806862,720.0000000000002,3,"POLYGON ((202062.649268 444476.302929, 202053.28288 444477.743409, 202049.926594 444478.882012, 202039.412665 444485.391738, 202051.18 444492.11, 202056.09 444493.98, 202062.649268 444476.302929))",0,0,0,1,75
3.107519462944581,0.5000000870225283,179.99999999999994,3,"POLYGON ((201520.72 445334.72, 201512.60194614623 445331.72122375143, 201512.59739945398 445356.94990973355, 201520.72 445334.72))",0,0,0,1,76
2.55413368312799,0.5710531851317718,540.0000000000001,3,"POLYGON ((201072.86 445192.46, 201081.98667203414 445168.5231631007, 201070.59749077156 445164.1688668229, 201070.5939124245 445192.53391280316, 201072.47 445193.26, 201072.86 445192.46))",0,0,0,1,77
2.5374042741974003,0.5230779139927434,360.00000000000006,3,"POLYGON ((200955.79 445609.94, 200946.94769583462 445617.52730014944, 200950.86861709988 445619.8791705006, 200972.1683063967 445619.8810979871, 200955.79 445609.94))",0,0,0,1,78
1.3266920897221548,0.5972264118261269,360.00000000000006,3,"POLYGON ((201541.819946289 446136.459960938, 201556.491943359 446140.135253906, 201558.280029297 446133.990234375, 201554.150024414 446125.049804688, 201541.819946289 446136.459960938))",0,0,0,1,79
1.647987736321804,0.5483981457441476,360.0,3,"POLYGON ((201556.491943359 446140.135253906, 201573.975585938 446144.514648438, 201578.609985352 446123.709960938, 201558.280029297 446133.990234375, 201556.491943359 446140.135253906))",0,0,0,1,80
1.9605909082557005,0.594064980564149,360.0,3,"POLYGON ((201512.50079823073 445892.970777307, 201508.97 445891.57, 201498.4769280086 445913.5009816914, 201512.49609673212 445919.0584526687, 201512.50079823073 445892.970777307))",0,0,0,1,81
2.806421602237401,0.500000151139057,180.0,3,"POLYGON ((201512.49035293225 445950.9296496141, 201503.72 445972.05, 201512.48591907183 445975.53225425916, 201512.49035293225 445950.9296496141))",0,0,0,1,82
1.8935140487127693,0.5252568753482094,360.0,3,"POLYGON ((201512.47889067885 446014.53140115086, 201512.48232753653 445995.46096521127, 201501.72954466243 446006.1132542943, 201511.16509869543 446015.8176359469, 201512.47889067885 446014.53140115086))",0,0,0,1,83
1.9344616370069048,0.5135467294661888,360.0,3,"POLYGON ((201512.455810547 446142.313964844, 201512.459716797 446120.340332031, 201500.67652146236 446132.9338566539, 201511.68 446143.13, 201512.455810547 446142.313964844))",0,0,0,1,84
1.5908271221678985,0.5722271126988739,360.0,3,"POLYGON ((201512.5347676086 445704.48149323376, 201512.537413471 445689.80013207666, 201501.12 445698.18, 201507.78 445707.96, 201512.5347676086 445704.48149323376))",0,0,0,1,85
1.988064788880852,0.596884610120146,360.0,3,"POLYGON ((201512.49621582 445919.05859375, 201516.154663086 445920.517089844, 201526.632324219 445898.032226563, 201512.500976563 445892.420410156, 201512.49621582 445919.05859375))",0,0,0,1,86
1.6478442821691597,0.5695007108239026,540.0,3,"POLYGON ((201512.462890625 446102.772460938, 201515.476318359 446105.307128906, 201525.475097656 446094.790527344, 201514.047363281 446083.8671875, 201512.466064453 446085.483886719, 201512.462890625 446102.772460938))",0,0,0,1,87
1.5992786797254177,0.5768811821275418,540.0,3,"POLYGON ((201512.470458984 446061.140625, 201515.310058594 446063.979980469, 201523.310058594 446055.16015625, 201514.25378418 446046.645996094, 201512.47277832 446048.477050781, 201512.470458984 446061.140625))",0,0,0,1,88
1.986898636136004,0.5453507678549426,360.0,3,"POLYGON ((201497.24 445713.12, 201486.19 445696.81, 201481.53 445708.51, 201496.52 445714.82, 201497.24 445713.12))",0,0,0,1,90
1.97965374342194,0.5728614589098402,540.0,3,"POLYGON ((201512.4375 446204.15625, 201515.59375 446206.8125, 201522.546875 446195.46875, 201512.6875 446186.8125, 201512.453125 446187.0625, 201512.4375 446204.15625))",0,0,0,1,91
2.0450587322610354,0.5059210249698272,360.0000000000001,3,"POLYGON ((201512.76753963507 444421.7337027696, 201512.7597613755 444460.970072457, 201525.69 444446.82, 201531.95 444439.28, 201512.76753963507 444421.7337027696))",0,0,0,1,92
3.027886246854537,0.4999999358605748,179.99999999999997,3,"POLYGON ((201954.729248047 444927.959960938, 201963.685302734 444904.428710938, 201954.735839844 444900.859375, 201954.729248047 444927.959960938))",0,0,0,1,93
3.08454771437666,0.5000000105792661,180.0,3,"POLYGON ((201767.72 445054.65, 201763.7284849384 445065.1367986619, 201796.07829939906 445065.1441167966, 201767.72 445054.65))",0,0,0,1,94
1.8662053783119668,0.5229802125891693,539.9999999999999,3,"POLYGON ((201815.79 445053.8, 201823.63731969916 445049.3492130131, 201815.7 445035.78, 201807.6198821523 445057.12110262475, 201808.21 445057.19, 201815.79 445053.8))",0,0,0,1,95
1.5072215136525404,0.573004172337454,720.0000000000001,3,"POLYGON ((201779.87 444838.73, 201779.54 444838.65, 201768.38 444841.13, 201758.38516045804 444847.4325230018, 201760.57 444850.97, 201773.02 444856.13, 201779.87 444838.73))",0,0,0,1,96
1.6890546220176117,0.5938263110471961,720.0,3,"POLYGON ((201746.3389241402 444869.36416289525, 201742.85 444868.07, 201738.2 444869.88, 201729.36 444877.11, 201722.97 444883.5, 201739.21466967094 444889.4599153038, 201746.3389241402 444869.36416289525))",0,0,0,1,97
2.0262710582004906,0.5067384556340918,360.0,3,"POLYGON ((201522.64 445037, 201512.6569984392 445026.24776030524, 201512.6534069557 445046.1758248775, 201512.95 445046.48, 201522.64 445037))",0,0,0,1,98
2.3481777380724496,0.5989350561093506,360.0,3,"POLYGON ((201708.5371721385 445063.0089031188, 201691.66699393475 445056.5647483087, 201688.4462750104 445065.11976841424, 201707.74306705146 445065.12413371046, 201708.5371721385 445063.0089031188))",0,0,0,1,99
1.4301120358091088,0.5685306955187163,540.0,3,"POLYGON ((201656.18 444806.1, 201645.12817161035 444786.92053061, 201640.53 444795.03, 201639.3 444804.24, 201639.83 444811.26, 201656.18 444806.1))",0,0,0,1,100
2.7927077122916395,0.5372350452027127,360.0,3,"POLYGON ((201928.8 445065.17, 201897.42301659746 445065.1670428722, 201897.03 445066.16, 201924.52651024627 445076.54562272533, 201928.8 445065.17))",0,0,0,1,102
2.167627107774801,0.4999999805885028,180.00000000000006,3,"POLYGON ((201373.90797688696 444510.1880149261, 201352.59075679403 444510.1846394304, 201358.92 444520.02, 201373.90797688696 444510.1880149261))",0,0,0,1,103
1.868898522887405,0.5272261303009427,720.0000000000002,3,"POLYGON ((201852.49 445123.75, 201839.79 445102.65, 201835.81 445096.81, 201828.53 445114.39, 201827.52024468733 445117.42820909177, 201852.3831646684 445126.3893527633, 201852.49 445123.75))",0,0,0,1,104
2.6035609358075176,0.500000076485965,180.0,3,"POLYGON ((201488.22 445028.36, 201481.28 445020.74, 201473.5605622982 445043.0097886949, 201488.22 445028.36))",0,0,0,1,105
2.82005153522686,0.5722355734845644,539.9999999999997,3,"POLYGON ((201512.67650191538 444918.028822013, 201511.3105553758 444917.62844394235, 201505.62 444934.28, 201503.97 444939.4, 201512.67215102358 444942.1706153607, 201512.67650191538 444918.028822013))",0,0,0,1,106
1.396455752932296,0.5337703037301154,360.0,3,"POLYGON ((201473.75 445051.49, 201471.14 445054.24, 201467.18725226753 445065.0728006689, 201486.15648324907 445065.0758045739, 201473.75 445051.49))",0,0,0,1,107
1.94997772772688,0.5221279796930482,540.0,3,"POLYGON ((201569.2792688087 445065.0928106026, 201550.67670508436 445065.0886023538, 201549.78 445065.95, 201557.48 445074.29, 201558.45 445075.09, 201569.2792688087 445065.0928106026))",0,0,0,1,108
1.6711990701565105,0.5679271529220591,360.0,3,"POLYGON ((201558.78017521361 445297.0678157815, 201536.56 445302.8, 201534.39 445308.36, 201551.87496370857 445315.18668365857, 201558.78017521361 445297.0678157815))",0,0,0,1,109
1.7392993796605063,0.560441087904499,360.00000000000006,3,"POLYGON ((201522.7921313476 445173.2861186787, 201515.42094020863 445165.1939301075, 201512.63197854394 445165.07745547744, 201512.6287933287 445182.7515775519, 201522.7921313476 445173.2861186787))",0,0,0,1,110
3.1279582946429128,0.4999999966524612,180.0,3,"POLYGON ((201522.05 445274.43, 201512.6129129683 445270.86852152203, 201512.60759275075 445300.3893446114, 201522.05 445274.43))",0,0,0,1,111
1.6612849098333953,0.5611907672170845,540.0,3,"POLYGON ((201652.04 445267.71, 201653.34 445263.55, 201635.94 445257.11, 201638.95 445262.83, 201644.2 445272.22, 201652.04 445267.71))",0,0,0,1,112
1.7290003590615095,0.5609612601536851,540.0,3,"POLYGON ((201617.45 445254.28, 201617.03 445249.3, 201602.6409870423 445244.10899758415, 201594.52 445267.01, 201595.317820915 445268.08482758055, 201617.45 445254.28))",0,0,0,1,113
1.848011621748979,0.5480132345422999,720.0,3,"POLYGON ((201512.62143670456 445223.57201367774, 201514.64 445222.98, 201523.27 445214.6, 201522.64 445213.83, 201513.36679677843 445203.89646254416, 201512.62485844252 445204.5854740904, 201512.62143670456 445223.57201367774))",0,0,0,1,114
1.7183110977367817,0.5567009033928584,540.0,3,"POLYGON ((201512.62857731004 445183.9502220391, 201511.93 445183.31, 201502.4 445191.95, 201510.4886916077 445200.8831374989, 201512.62588784017 445198.8735523628, 201512.62857731004 445183.9502220391))",0,0,0,1,115
1.7826787591447828,0.5732921091183963,540.0,3,"POLYGON ((201512.65 445065.08, 201510.53276439128 445065.07966472156, 201501.97340381212 445073.5336716437, 201511.38 445084.11, 201512.6467862593 445082.9124042653, 201512.65 445065.08))",0,0,0,1,116
1.9322620187089203,0.5920855486794535,540.0,3,"POLYGON ((201463.84 445136.45, 201453.89 445125.48, 201451.14 445128.07, 201443.26943795558 445151.3796563011, 201446.3182568472 445152.9305005928, 201463.84 445136.45))",0,0,0,1,117
2.177983943265632,0.5428775380645859,360.0,3,"POLYGON ((200187.740407 441962.484813, 200196.534303 441945.877686, 200186.5863033141 441940.818009164, 200186.5859235876 441961.88789392577, 200187.740407 441962.484813))",0,0,0,1,119
3.646475264117916,0.5809643765446063,360.0000000000001,3,"POLYGON ((200193.16 442132.04, 200193.59 442127.08, 200186.58316532723 442114.9354865387, 200186.5827048403 442140.48652620084, 200193.16 442132.04))",0,0,0,1,120
1.7107917520145746,0.4999999725727661,180.0,3,"POLYGON ((203451.43336650156 441736.4127326662, 203431.96621031442 441736.40436859475, 203435.678 441747.785, 203451.43336650156 441736.4127326662))",0,0,0,1,121
2.0540942100431665,0.5000000094035801,180.0,3,"POLYGON ((203296.44 441764.782, 203282.1442703317 441750.79126532463, 203282.132623206 441780.16743377846, 203296.44 441764.782))",0,0,0,1,123
2.406148867313916,0.5887214543301929,360.0,3,"POLYGON ((203476.796875 442293.4375, 203496.34375 442300.96875, 203500.03125 442291.3125, 203477.609375 442291.3125, 203476.796875 442293.4375))",0,0,0,1,124
1.7698202344747376,0.5607849891313861,360.0,3,"POLYGON ((203585.364 441739.419, 203583.34828016363 441736.46940996166, 203565.88770901578 441736.46190802025, 203574.506 441747.471, 203585.364 441739.419))",0,0,0,1,125
