plot_aspect_ratio,plot_obb_ratio,plot_interior_angle_sum,plot_label,plot_geometry_wkt,is_rectangle,is_flag,is_trapezoid,is_triangle
2.1111858333517857,0.6412876931658351,721.7134802122275,2,"POLYGON ((203929.85889866448 446771.8765395141, 203925.6770376127 446802.1488285525, 203935.73 446803.54, 203941.44 446793.83, 203942.36 446784.88, 203930.53 446782.92, 203932.140699965 446772.2072756344, 203929.85889866448 446771.8765395141))",0,1,1,0
1.342043233864644,0.6772366669089603,711.9883515195761,2,"POLYGON ((201470.3194173367 446184.44338916644, 201466.27 446180.68, 201462.79 446176.96, 201458.47 446177.42, 201455.82285254655 446180.2922499978, 201461.21 446193.48, 201470.3194173367 446184.44338916644))",0,1,1,1
2.016860608703038,0.6137784989704781,533.9290060889223,2,"POLYGON ((204124.92021930232 446730.6013882389, 204104.5408792674 446730.59170487063, 204108.8 446738.85, 204110.00952038702 446741.53548584477, 204126.60591287224 446734.38535154326, 204124.92021930232 446730.6013882389))",0,1,1,1
1.5917209936207743,0.5352369609155259,539.6535922510261,2,"POLYGON ((203555.7 447108.764, 203571.27 447104.54, 203575.28 447119.5, 203588.094 447115.821, 203583.116 447098.186, 203554.948 447106.118, 203555.7 447108.764))",0,1,0,0
1.559455864978778,0.5301708816959272,539.0046586131267,2,"POLYGON ((203550.733 447091.311, 203566.35 447086.57, 203570.75 447101.53, 203583.116 447098.186, 203577.975 447079.973, 203549.809 447088.066, 203550.733 447091.311))",0,1,0,0
1.6986817522313609,0.5606741455205434,541.386166113575,2,"POLYGON ((203468.859 446924.611, 203481.94 446921.29, 203478.35 446907.97, 203492.472 446903.98, 203491.718 446901.221, 203464.606 446908.834, 203468.859 446924.611))",0,1,0,0
3.2401154574480757,0.5298603368635111,541.1235361753681,2,"POLYGON ((203482.305 446846.24, 203514.94 446850.78, 203516.54 446840.08, 203504.356 446839.113, 203503.235 446845.932, 203481.264 446842.541, 203482.305 446846.24))",0,1,0,0
2.9237696121314514,0.6138947482256976,544.3724823425923,2,"POLYGON ((203601.582 446869.728, 203600.66 446878.95, 203618.41 446881.185, 203619.58 446869.08, 203584.201 446864.12, 203583.75 446867.255, 203601.582 446869.728))",0,1,1,0
1.385755243182367,0.6829639253743945,717.044237967026,2,"POLYGON ((205717.972167969 445963.203125, 205721.109863281 445948.959960938, 205707.567871094 445945.9296875, 205708.609863281 445955.430175781, 205708.930175781 445959.259765625, 205712.689941406 445962.16015625, 205717.972167969 445963.203125))",0,1,1,1
1.5580492265482875,0.3918799045112084,542.0440971686274,2,"POLYGON ((204163.82075342396 447264.1897861905, 204163.82803958922 447249.7506883566, 204142.96954135582 447255.76789718977, 204143.88908253092 447258.8044865931, 204157.58 447254.79, 204160.8110212637 447265.12270892935, 204163.82075342396 447264.1897861905))",0,1,0,0
2.394644172882927,0.5829651721651505,538.7911482293038,2,"POLYGON ((204076.831018 447073.76932, 204093.809004 447080.922365, 204098.72 447069.3, 204116.34292789354 447076.96660669026, 204117.52381743182 447074.09542428347, 204083.2 447059.39, 204076.831018 447073.76932))",0,1,0,0
1.6169602553304054,0.5808100632090464,547.2743611786474,2,"POLYGON ((203869.2230397348 447224.7387231944, 203850.922882514 447230.63497688406, 203854.39815143408 447241.1618849042, 203865.92 447237.59, 203872.73 447255.46, 203879.6 447253.85, 203869.2230397348 447224.7387231944))",0,1,0,0
1.7855788403145645,0.4879816238324374,351.20448005909606,2,"POLYGON ((205571.444824219 445261.084472656, 205577.475097656 445242.031738281, 205571.879882813 445244.729980469, 205552.158203125 445252.437988281, 205571.444824219 445261.084472656))",0,1,0,0
2.4038110494095575,0.3975274039976333,540.1410068502153,2,"POLYGON ((205668.560058594 445304.560058594, 205679.887207031 445275.126464844, 205679.181640625 445274.861328125, 205672.040039063 445293.370117188, 205660.513671875 445288.938964844, 205656.562011719 445299.325195313, 205668.560058594 445304.560058594))",0,1,0,0
1.4668161764994283,0.5445446691121208,539.7970148543692,2,"POLYGON ((201595.453125 446488.15625, 201602.96875 446485.4375, 201598.921875 446474.28125, 201582.828125 446480.21875, 201583.25 446482.09375, 201592.09375 446478.875, 201595.453125 446488.15625))",0,1,0,0
1.3692947899712258,0.4244765362419453,538.3393295562132,2,"POLYGON ((201671.4375 446333.9375, 201680.5625 446339.5, 201693.203125 446320.125, 201666.21875 446303.15625, 201665.4375 446306.46875, 201682.203125 446316.46875, 201671.4375 446333.9375))",0,1,0,0
1.8888562220234884,0.5401031703243394,544.1208445893169,2,"POLYGON ((201730.875 446256.25, 201744.84375 446263.28125, 201758.1875 446237.03125, 201756 446235.96875, 201747.78125 446250.34375, 201736.828125 446244.59375, 201730.875 446256.25))",0,1,0,0
2.0777239748316907,0.6474595814895989,1065.4848419071784,2,"POLYGON ((201900.40625 446396.53125, 201904.234375 446368.1875, 201904.203125 446367.5, 201903.84375 446366.90625, 201902.671875 446366.03125, 201899.328125 446364.28125, 201896.484375 446370.125, 201895.625 446369.5625, 201885.984375 446388.90625, 201900.40625 446396.53125))",0,1,1,1
1.3130279078580227,0.5002402920911478,538.8347243476306,2,"POLYGON ((201846.546875 446444.84375, 201847.578125 446445.5, 201860.703125 446425.9375, 201845.171875 446416.84375, 201839.53125 446425.9375, 201853.1875 446434.5625, 201846.546875 446444.84375))",0,1,0,0
2.3365389776126784,0.5320454770160359,540.6976796713599,2,"POLYGON ((201817.90625 446462.15625, 201819.0625 446460.3125, 201793.421875 446443.0625, 201786.28125 446454.21875, 201797.265625 446461.625, 201802.96875 446452.71875, 201817.90625 446462.15625))",0,1,0,0
