plot_aspect_ratio,plot_obb_ratio,plot_interior_angle_sum,plot_label,plot_geometry_wkt
1.1752562537414168,0.9632030454232077,360.0,0,"POLYGON ((203517.283 446748.577, 203519.263 446734.709, 203503.617 446731.801, 203501.62 446745.711, 203517.283 446748.577))"
1.0391584937413025,0.9526266195857321,540.0,0,"POLYGON ((203696.484 446748.458, 203709.832 446751.343, 203711.562 446739.464, 203710.056 446737.032, 203698.335 446735.408, 203696.484 446748.458))"
1.2943488054148782,0.9294870520207716,360.0,0,"POLYGON ((203616.621 446749.588, 203619.554931641 446730.3671875, 203604.360107422 446730.360839844, 203602.139 446747.34, 203616.621 446749.588))"
1.0609594064094239,0.9823582965881837,360.00000000000006,0,"POLYGON ((203977.15914609365 446778.47720037744, 203975.34 446788.88, 203985.4525708502 446790.91777549236, 203987.3315215984 446780.1394021749, 203977.15914609365 446778.47720037744))"
1.0871082558584215,0.9501572711953409,708.8546580914797,0,"POLYGON ((203984.1 446798.68, 203983.79 446801.95, 203981.68 446814.32, 203996.430155 446816.719005, 203998.6557167525 446803.29705279734, 203996.54 446802.98, 203997.02 446800.21, 203984.1 446798.68))"
1.180197286506183,0.9651920050605897,541.6955429224994,0,"POLYGON ((204001.02 446800.56, 204000.49 446803.59, 203998.6557167525 446803.29705279734, 203996.430155 446816.719005, 204010.43578089718 446818.8675203823, 204013.02 446802.52, 204001.02 446800.56))"
1.1898238331285842,0.9810143720696892,360.00000000000006,0,"POLYGON ((204013.02 446802.52, 204010.43578089718 446818.8675203823, 204024.330971 446821.060151, 204026.6929336583 446804.6811205167, 204013.02 446802.52))"
1.2579565722554742,0.9810752977515497,360.00000000000006,0,"POLYGON ((204126.60591287224 446734.38535154326, 204110.00952038702 446741.53548584477, 204115.86876926068 446754.80301288905, 204132.38 446747.35, 204126.60591287224 446734.38535154326))"
1.1669035691002743,0.9870038724715489,360.0,0,"POLYGON ((204136.05 446755.59, 204130.46 446768.02, 204144.99958985116 446774.4640913512, 204150.27780271918 446762.00606289704, 204136.05 446755.59))"
1.018872536622334,0.9165645135201984,540.0,0,"POLYGON ((201492.2 446180.31, 201486.45839825852 446174.83588349674, 201480.02137026296 446174.8348640118, 201474.58876974546 446180.9606443104, 201483.504648642 446189.680071638, 201492.2 446180.31))"
1.2446035112812606,0.9621650611903428,540.0,0,"POLYGON ((201499.02990814362 446191.28840020916, 201498.26 446190.34, 201490.34 446182.34, 201483.504648642 446189.680071638, 201491.92 446197.91, 201499.02990814362 446191.28840020916))"
1.050618804482114,0.9701776212941426,719.9999999999998,0,"POLYGON ((204004.124784829 446765.57325555175, 204018.10020680708 446768.0307737016, 204018.73 446764.85, 204020.74268021932 446753.6095079447, 204007 446751.38, 204005.46 446758.71, 204004.124784829 446765.57325555175))"
1.2208266348755874,0.9870484700244693,540.0,0,"POLYGON ((203956.61 446768.27, 203958.01 446766.21, 203960.00917367026 446753.35405256023, 203947.519861 446751.350892, 203945.1628848806 446766.6118493069, 203956.61 446768.27))"
1.2739343072070692,0.9660367710390435,710.6197250361148,0,"POLYGON ((203922.2489092483 446752.30334803974, 203940.08586980758 446754.9516265328, 203940.45264007951 446750.2201498651, 203941.93 446741.02, 203924.9657768458 446738.3383522944, 203922.68 446748.9, 203922.2489092483 446752.30334803974))"
1.1796992777617672,0.9769473492549359,360.00000000000006,0,"POLYGON ((203902.14 446732.25, 203887.91366651995 446735.1095956196, 203891.25766579056 446751.308050802, 203905.4193345851 446749.05116715457, 203902.14 446732.25))"
1.2351964703157137,0.9630007526343873,900.0,0,"POLYGON ((203902.14 446732.25, 203905.4193345851 446749.05116715457, 203918.49386665074 446746.96999873663, 203918.82 446744.4, 203918.48 446741.67, 203916.220464484 446730.5022232725, 203912.80162223912 446730.50101549993, 203902.14 446732.25))"
1.1656431336548585,0.9035763412518792,540.0,0,"POLYGON ((203882.968582358 446738.3313529777, 203868.1924546222 446741.12039767706, 203870.9210117742 446754.4368811374, 203882.09 446756.17, 203886.24 446754.18, 203882.968582358 446738.3313529777))"
1.2110998647834856,0.973176601591873,360.0,0,"POLYGON ((203696.359 447168.96, 203707.69 447165.589, 203703.54 447151.429, 203691.886 447155.126, 203696.359 447168.96))"
1.1241542319261546,0.9834008063130553,719.9999999999999,0,"POLYGON ((203722.3474464497 447160.2530053438, 203734.075057 447156.616362, 203729.8952634786 447143.13588129834, 203718.56 447146.8, 203718.24 447147.94, 203721.9368638947 447159.0794484669, 203722.3474464497 447160.2530053438))"
1.0857073853922536,0.9589782717527848,540.0,0,"POLYGON ((203858.12774945758 447074.81253378774, 203862.35 447089.61, 203865.16 447091.65, 203881.20683442208 447086.4825348102, 203877.06 447069.5, 203858.12774945758 447074.81253378774))"
1.0484135704992443,0.9230760580858384,360.0,0,"POLYGON ((203877.06 447069.5, 203881.20683442208 447086.4825348102, 203897.64523921296 447080.9762223952, 203892.9532724056 447064.97037691367, 203877.06 447069.5))"
1.0945212671932183,0.9611551140617007,540.0,0,"POLYGON ((203909.93972585385 447060.1770277035, 203892.9532724056 447064.97037691367, 203897.64523921296 447080.9762223952, 203913.4 447076.05, 203914.11 447072.47, 203909.93972585385 447060.1770277035))"
1.2295078001774682,0.9467166513276298,360.0,0,"POLYGON ((203656.481 447090.235, 203661.574 447111.669, 203679.354 447106.596, 203673.519 447085.488, 203656.481 447090.235))"
1.0536895114381344,0.9737961690529628,360.0,0,"POLYGON ((203559.875 447123.43, 203575.28 447119.5, 203571.27 447104.54, 203555.7 447108.764, 203559.875 447123.43))"
