plot_aspect_ratio,plot_obb_ratio,plot_interior_angle_sum,plot_label
1.359654823363872,0.9700001930964289,360.0,1
1.1448410152968682,0.9693419234882308,360.0,0
2.509666207443351,0.9780408191679222,360.00000000000006,1
2.4674448825960646,0.9744677915660156,360.00000000000006,1
1.167899290391041,0.9430113198649618,540.0,0
1.0917685700932989,0.9749207161191238,360.00000000000006,0
2.606421797437704,0.9923388624896856,360.00000000000006,1
2.554025924637086,0.9872988639877928,360.0,1
2.1390570696219466,0.8852351737130604,360.0,1
1.5875724467402081,0.8508217313402984,540.0000000000001,4
1.6986817522313609,0.5606741455205434,541.386166113575,2
1.0525465397035034,0.9772285355276019,359.99999999999994,0
2.2618791039793766,0.9729413740978116,360.0,1
2.1362814513461448,0.9751172443118097,534.4643958098139,1
2.2210109202192307,0.9868426881359661,360.0,1
1.3260911383563116,0.8274392180674733,360.0,4
1.495108936945207,0.9091332913609361,540.0,1
1.274989160660973,0.9904934091626145,360.0,0
1.1882547124691694,0.9752033041611947,360.0,0
1.5216017244624858,0.82788120598493,360.0,4
3.2401154574480757,0.5298603368635111,541.1235361753681,2
1.1738854194891435,0.9090163266675361,360.0,0
1.8316948711938386,0.9513374840189268,540.0,1
1.1075578599130025,0.9664414297860946,360.0,0
1.1262831458987848,0.9648494300813646,360.0,0
1.0467270349198985,0.9455156818069581,539.9841322193462,0
1.2835365615466383,0.9792001732888234,360.0,0
1.0732059295876346,0.9829531424433571,360.00000000000006,0
1.1763823915136564,0.9883837161786797,540.0,0
1.379413051696718,0.9770774765940198,360.0,1
1.4932985369050087,0.6367886204023968,360.0,4
1.15704432719103,0.9867902370546211,542.0358796470555,0
1.4624475967097557,0.9847575180226893,539.9999999999999,1
1.325014595919683,0.940093750794792,539.9999999999995,1
1.100826118571922,0.9629076741265471,545.4408620147306,0
1.0194067722342344,0.9745602606914643,360.0,0
1.4275701305087083,0.9772288725225144,540.0,1
1.0317798451760167,0.9902896443092106,360.0,0
2.294733703499535,0.970024594501955,1071.5735216041799,1
1.7327793852911637,0.9639032692939862,360.0,1
1.7782965732113394,0.9909702793665709,360.0,1
1.3574014377485306,0.6412489806149752,360.00000000000006,4
1.5529889259097436,0.984028464778075,360.0,1
1.1240300402480123,0.9721642398733499,540.0,0
1.2720835522313185,0.9791753138628042,360.0,0
1.3255525510718233,0.9813264554900474,360.0,1
2.03543766551326,0.5712309963822497,540.0000000000003,3
1.3484269562134867,0.9385231419908521,360.00000000000006,1
2.9237696121314514,0.6138947482256976,544.3724823425923,2
1.5066359589819602,0.9784568716914968,540.0,1
1.3383879832249965,0.9895600859657518,360.0,1
1.7586544051849489,0.9866659081661516,360.0,1
1.3007946894929887,0.9911716708237419,360.00000000000006,1
1.4567023331935287,0.9608241128102974,360.0,1
1.1688674001647128,0.9587091972031075,360.0,0
1.192085988891482,0.9689416623676814,539.6255218183695,0
1.1765098037548485,0.9904973474033043,539.9999999999999,0
1.3877984994859704,0.9922840415943548,540.0,1
2.3019404705117417,0.9325169542032028,360.0,1
1.3059811633426515,0.7294823925325654,854.2796562590654,4
1.2919204310160686,0.699011455608537,360.0,4
1.3633453790490782,0.9894862291624203,360.0,1
1.0374870514997454,0.9629420711559668,540.0,0
1.100036647972272,0.9713841068189847,360.0,0
1.0317321265831993,0.9610019279728474,540.0,0
1.207185056655847,0.7270974180059213,360.0,4
1.499799688059958,0.5999966855884477,540.0,3
1.080361201383053,0.9769921380432116,1798.7344324904457,0
1.7487480948588312,0.80754021856953,720.0,4
1.1478118393792898,0.8413793888988911,540.0,4
1.2373332002827893,0.9791577474718746,360.00000000000006,0
1.6961097575828954,0.9181757320217689,360.0,1
1.1288560306567033,0.8549474558634692,720.0,4
1.3682340387474408,0.9706160663942897,540.0,1
1.1496431822472095,0.9681163862870945,539.2006826201513,0
1.0445638819164496,0.9555356536775563,360.0,0
1.1187535756625089,0.9914870375876492,540.0000000000005,0
1.0929493360613256,0.9736132299135941,360.0,0
1.0272247981122187,0.9785970355698155,360.0,0
1.0541752677696565,0.9608159738091503,360.0,0
1.0513725658796569,0.9730312529620725,360.0,0
1.2080716589819538,0.9790567369456193,360.0,0
1.237930752547736,0.9835870198240899,360.00000000000006,0
2.405287289954088,0.9856494065246646,359.99999999999994,1
1.0840351595205404,0.9665559384654074,540.0,0
1.2745625532645601,0.8630061464364615,779.990623492147,4
1.615805198487279,0.9323786967985157,360.0,1
1.6060903081088902,0.9289830644119144,360.0,1
1.117288991412347,0.9798396849440928,360.0,0
1.4057174217737018,0.9762738417921395,360.0,1
2.408314645232401,0.9611733011850512,720.0,1
1.8239916509097116,0.8619557238507799,540.0,4
1.1805292676986636,0.7611004172800039,540.0,4
1.9689432496727943,0.8732715812654658,360.00000000000006,4
1.8407666120572184,0.9003732214722359,686.1881502201526,1
1.4379626489423705,0.9498949549634286,540.0,1
1.095216717602566,0.9731379239595027,360.0,0
1.21346490229481,0.9874231527156822,360.0,0
1.2320727963875866,0.8582094852861504,533.8737343021587,4
2.6281655794576295,0.974480662180705,360.0,1
1.6058869607435104,0.9322488503759615,540.0000000000001,1
1.4801030171701208,0.9636834209381251,360.0,1
1.2570904814719717,0.9447847072720778,360.00000000000006,0
1.1071544201971295,0.9565898166663725,720.0000000000002,0
1.1081137277455928,0.9712000896000921,540.0,0
1.1925519006868155,0.9708553727227177,717.1834480130531,0
1.1269263270725467,0.9812593971598721,360.0,0
1.56312080028494,0.7139299086581585,534.5934997485161,4
1.7716746648718666,0.9869367665595091,540.0,1
1.172595357570737,0.9431105234994108,540.1847855431971,0
1.8488278677712116,0.9844866181009337,540.0,1
1.1344950629030133,0.9405408156407219,539.7798633428647,0
1.8683288973775714,0.9449561192670661,540.0,1
1.218469910084497,0.8868341334893066,360.0,0
1.2646714811469038,0.7358066709083875,360.0,4
1.720618313279334,0.9827026462716337,539.8670741393116,1
1.5866426356656407,0.9910297267305083,540.0000000000001,1
1.4084914774373827,0.9609138295442791,540.0,1
1.3792793982944338,0.980187746566585,540.0,1
1.518871169637486,0.9135338880283937,360.0,1
1.191013324596185,0.8952805551256441,360.0,0
1.0419840020653932,0.8877880065788522,720.0,0
1.8230765164252973,0.6717806988047375,360.0,4
1.5452748441314217,0.7140534898822397,360.0,4
1.6532514888615815,0.967952439376601,360.0,1
3.1654158781829063,0.6972329928292653,360.0,4
1.4760341219028226,0.8040161240024128,531.7540770776022,4
1.040527988459934,0.798243294249057,360.0,4
1.022924307498512,0.9967856288423749,360.0,0
1.6666876469850758,0.9763380755824379,360.0,1
1.890008671561867,0.9840042728797619,360.0,1
1.6220784886207475,0.9983573224952719,360.00000000000006,1
1.225759969882116,0.9915118818793986,360.0,0
1.385755243182367,0.6829639253743945,717.044237967026,2
2.388076578610663,0.8976642588564375,360.0,1
1.3414660037437611,0.8650603315571809,360.00000000000006,4
2.003560536615186,0.693143121979002,360.0,4
1.5035871442383695,0.7120623894511012,894.7369423159827,4
1.5580492265482875,0.3918799045112084,542.0440971686274,2
1.3222182429381633,0.984965483272217,360.0,1
2.151069581412469,0.9138339658196283,360.0,1
1.9077153398940687,0.6796816728357992,360.0,4
1.0426015107848645,0.9759433000666615,359.99999999999994,0
1.387864757302757,0.9694948416077036,716.4375075113317,1
1.213052434472782,0.9819919256108035,360.0,0
1.0213442447227075,0.9636973592091989,360.00000000000006,0
1.8412793830329022,0.9688420034947836,540.0,1
1.3126359421906313,0.609469651604938,711.011060734816,4
1.7006182627011714,0.7050193947381432,536.1854645297104,4
2.221816654511623,0.6640794715805285,360.0,4
1.4916096977444726,0.7466170432134672,540.0,4
1.0279585190921623,0.8319594386733462,982.7571678605482,4
1.1175273559809131,0.8419876787015891,900.0,4
1.050695248318928,0.7348824385609375,881.2538512060185,4
1.353978312156641,0.7192636495119396,900.0000000000001,4
2.2029287162136484,0.5870629910715603,1260.0000000000005,3
2.008241431809003,0.9448308145007362,360.0,1
1.0687062968315346,0.9898235953464228,360.0,0
1.1281388614484924,0.9880939337526033,540.0,0
1.543048176100548,0.9817080396620572,360.0,1
2.394644172882927,0.5829651721651505,538.7911482293038,2
1.1861940977770191,0.9288797307858636,1073.142430574369,0
1.3570533449345392,0.9452066520319171,713.3664760043413,1
1.186470544918755,0.9761615000458772,360.00000000000006,0
1.193823548673932,0.9670300452804319,540.0,0
1.317233543650299,0.9504165092982106,540.0,1
1.447696883785308,0.9919138474273251,360.0,1
1.1293433817568357,0.9870350618774295,360.0,0
1.2409221524250356,0.9815909366382659,535.093338714507,0
1.4625276952344988,0.9726027949593326,360.0,1
1.7327766173817778,0.9240142853624345,719.277450119203,1
1.7025530156358453,0.9732262562583774,360.0,1
1.5764938166605795,0.9903544693138007,539.9999999999993,1
1.2230756085687517,0.8618220729482213,360.0,4
1.3576932848078398,0.935971825939607,360.0,1
1.0817321664384252,0.873720670045789,360.0,4
1.200362627264022,0.9024122573093382,360.0,0
1.154203475311397,0.8445271030558238,360.0,4
2.4981939720397626,0.5590740923328037,540.0,3
1.202777372260567,0.9779848446762668,360.0,0
1.1701533350005224,0.983908324678826,360.0,0
1.5253104349396245,0.9244257610595605,360.0,1
1.6169602553304054,0.5808100632090464,547.2743611786474,2
1.1649128460256755,0.9488173825104572,540.0,0
1.105068677749291,0.9695358671027382,360.0,0
3.0128603620385825,0.6811602610409554,360.00000000000006,4
1.2749228685422451,0.8546542789038374,740.6413517980546,4
2.9647108015641277,0.6258609698262931,360.0,4
1.2113508442338456,0.9506096827485516,360.0,0
1.2277395150862354,0.9588797429084214,360.0,0
1.0535829633070792,0.9983613006159979,360.0,0
1.039226618725753,0.9945488598791009,360.0,0
2.164212032909624,0.9940247985967531,360.0,1
2.005125237440303,0.9762722172866667,540.0000000000001,1
1.839141424618321,0.6704206285353966,540.0000000000001,4
1.4678112989409986,0.7282007919205279,540.0000000000001,4
1.455002526408371,0.6704552400090268,360.0,4
1.87768708075335,0.9284033091657395,360.0,1
1.1180503171217415,0.9845239821682956,536.0035061268107,0
1.0708588913013328,0.9864637635676351,360.00000000000006,0
1.7805723312584185,0.982840073241647,540.0,1
1.67258028693859,0.9104616332588916,571.4227040103362,1
1.2399383580150187,0.9337657418732526,521.2383400302813,0
3.224273928087029,0.991980150143556,537.4638364722776,1
1.9085451224187668,0.9522592058044228,360.0,1
1.9220108755614538,0.9919803411349948,360.0,1
1.0724518864533834,0.9815054237262607,360.0,0
1.676715023256093,0.7606147115546863,540.0,4
1.397690053176783,0.849950835827365,540.0,4
2.1153024422705986,0.9816687827153378,359.99999999999994,1
1.3760834327978044,0.987108433293005,360.00000000000006,1
1.368894752984225,0.9889800600108348,360.0,1
1.4481507418338428,0.907694786925627,704.6848037283792,1
1.3112799659374694,0.8788677686873498,720.0000000000001,4
1.316756357150535,0.8934645542795532,360.0,1
1.7037278429509477,0.5411759105159951,360.00000000000006,3
1.7855788403145645,0.4879816238324374,351.20448005909606,2
1.7767332982697672,0.9715682953408026,360.0,1
1.02809455366576,0.9080224417659662,540.0,0
1.7184703055589317,0.993491998246331,360.00000000000006,1
2.3322180200290985,0.9702711020041305,540.0,1
1.1657859094968785,0.9916933717941904,360.0,0
1.8561859046967109,0.9950362460549953,360.00000000000006,1
1.4628479602359645,0.9799113778587398,360.0,1
1.0972358514726872,0.9859081500446013,360.0,0
2.6993740032041846,0.9516801932674516,360.0,1
2.4038110494095575,0.3975274039976333,540.1410068502153,2
1.7357776649478913,0.9932736410350902,360.0,1
1.2229553499552992,0.7695677667874148,540.0,4
1.1528320194990131,0.8948329149119876,360.0,0
1.3284132064823615,0.9539588731533424,360.0,1
1.4230058445540859,0.9624573446339637,360.0,1
1.5737696303779873,0.9260754346727219,360.0,1
11.459331250428479,0.9386459326973717,720.0000000000001,1
1.488659296455952,0.989111162723191,899.9999999999999,1
3.9320174726065678,0.9526867244335683,482.26517137242934,1
37.206504045655976,0.49999989941133144,179.9999999999999,3
19.35603776293602,0.43522696924852294,826.8550324499472,5
1.408706752297898,0.9723720875402447,554.594330271508,1
1.9027972800345763,0.6824721334812308,720.0,4
2.285216810228377,0.9933597261320991,360.0,1
1.4668161764994283,0.5445446691121208,539.7970148543692,2
2.9786860516729465,0.9364019178209545,525.9095654706259,1
1.2708322178967302,0.7398213739655422,360.0,4
1.4367768290890228,0.7599020074789653,883.7655013557771,4
1.9457356847537524,0.9616884199402332,360.0,1
1.7314330382193135,0.9277581137306051,720.0,1
1.0591015011637932,0.909592078269805,360.0,0
1.1554695181534167,0.8589092038573367,360.00000000000006,4
2.6341735469684813,0.9373978891807958,535.96755952013,1
1.2267263966070345,0.9415591971441423,540.0000000000001,0
1.7803492662876126,0.9570765932051444,360.0,1
1.0697522648815785,0.9481776531592718,360.0,0
1.2972749474467793,0.9352701080727931,540.0,0
1.711126305296978,0.9428511727734715,360.0,1
1.8856727005172573,0.981930887777895,360.0,1
2.2472587161714332,0.9671666214377532,360.0,1
2.0311805401102867,0.9636743013341197,360.0,1
1.6057116175405812,0.7033036119625518,540.0000000000002,4
1.3634491151306232,0.6750756067393264,720.0,4
1.3692947899712258,0.4244765362419453,538.3393295562132,2
1.4833820601138725,0.8946144905180198,360.0,1
1.8622856025361194,0.9445961440301313,720.0,1
2.241089457683244,0.871497090055237,514.7731150851789,4
1.4378909999136487,0.8706963091802523,1055.1716018825923,4
1.572966269546545,0.8963741541491445,732.0467591512108,1
1.3565824990973838,0.9775368280428871,360.0,1
1.8463737719454643,0.9863175095566663,360.0,1
1.7791262707414537,0.973821783925913,360.0,1
1.6506269830225742,0.9393879991145779,360.0,1
1.073919615932378,0.8820924711265948,540.0,0
1.2056616128232822,0.8242352728848857,540.0,4
1.081638839680902,0.9581415476123266,360.0,0
1.2567683426478684,0.9527793042704513,360.0,0
1.2124591448760753,0.9607270628371921,540.0,0
1.0611143759771222,0.9512513994769185,360.0,0
1.070545029758368,0.9436066737967689,360.0,0
1.2028020278903715,0.9827931455329457,360.0,0
1.4155960392529823,0.9259176345597188,540.0000000000001,1
1.126319434358044,0.8946888349077269,360.0,0
1.231642868573564,0.8696669798305572,360.0,4
1.0511504558008113,0.9244752800777798,720.0,0
1.0723210980062976,0.9704371297659501,900.0,0
1.1029999419190375,0.963490260357874,360.00000000000006,0
1.1254456133871107,0.9145213371247476,540.0,0
1.3723320397149048,0.9590637013200087,540.0,1
1.8888562220234884,0.5401031703243394,544.1208445893169,2
1.0911787147880432,0.9720021650141633,360.00000000000006,0
1.2336371913878124,0.6378329510531932,889.4455188883833,4
1.6246753767785849,0.9553144875405228,360.0,1
1.7651997030373057,0.9741427127140432,360.0,1
1.5848137268682123,0.9474904554155197,360.0,1
1.7636536263415552,0.9631785325563349,360.0,1
1.9243169163435674,0.9800939232539523,360.0,1
1.2379074990177186,0.9460609032613034,540.0,0
1.2144925078138176,0.9615953679893463,720.0,0
1.9187678554567413,0.9637875362719021,360.0,1
1.9586409874636597,0.9485256843108335,360.0,1
1.6902638468727371,0.9557153616311066,360.0,1
1.7051850705951632,0.9662500499990613,360.00000000000006,1
1.2490016674711308,0.9564762028771849,540.0,0
2.026415163315774,0.854819515362359,360.0,4
1.4419714905580174,0.8065937793817233,360.0,4
1.9299808207776799,0.9270513135714054,540.0,1
1.4090419241007053,0.6144345687383781,360.0,4
1.609021006006919,0.8663015853554858,540.0,4
1.7909073966631137,0.6158286732580389,540.0,4
2.179316636647008,0.5586745849861415,360.0,3
1.5452795890984765,0.7767783246796276,540.0,4
1.4138073688345552,0.9519538284049333,608.8413893017654,1
2.231830375350744,0.9489513782241389,360.0,1
1.7673488992076738,0.8255235992543485,545.0663409159304,4
1.9684389336936605,0.9189329941722513,540.0,1
2.026854289714393,0.8917422273605516,360.0,1
1.262103604529391,0.9540792757625114,360.0,0
1.5977551218771306,0.9626525127057902,360.0,1
1.4400177224506454,0.9594431772476782,720.0,1
1.5661737640485378,0.9267513871689821,543.1989515047928,1
1.8431335419620687,0.9140929018682529,540.0827212843112,1
1.3983022739799174,0.976484994795355,540.0,1
2.3838841081262996,0.9607902953622587,359.99999999999994,1
1.885441309050757,0.9172782408517329,360.0,1
1.6772665861563139,0.944836920007063,534.7696974126976,1
1.2154822699364027,0.5883475292830789,1239.4071669657876,5
1.2101302278624646,0.85677122196566,719.9999999999999,4
1.8612824945987718,0.6782389619592687,720.0,4
1.8544770691466714,0.9583615043557775,360.0,1
1.6522760554022362,0.9589218050599928,360.0,1
1.3006020420572955,0.9579364176539349,360.00000000000006,1
1.608546330724895,0.9932008529586686,359.99999999999994,1
1.9300865750688188,0.9602045457093269,360.0,1
2.5917491846522784,0.948573613673041,540.0,1
1.7586586384657155,0.874866202318105,540.0,4
1.2119711451662147,0.9720018198120165,360.0,0
1.1925178360678923,0.9319544501544257,540.0,0
2.1999308642079463,0.9804000064219627,540.0000000000001,1
1.4421914251060002,0.9673603933397436,360.0,1
1.1702728177089659,0.9477651862806704,713.7913925402459,0
1.0105123641793905,0.9486063132911795,540.393183371709,0
1.0912281974444518,0.9609419292196397,540.0,0
1.0847271845328823,0.9286908651420772,360.0,0
1.2130551414532627,0.9661905189915609,717.1155347109978,0
1.1758143040434863,0.9225629932536216,360.0,0
1.1672742874362119,0.9764900834404912,540.0,0
1.44571885321546,0.9787716876621196,699.9761896885708,1
1.259466143347692,0.8886834741518532,540.0,0
1.0766747712095917,0.9023500333112145,529.3371690311579,0
1.4922484214307266,0.9077965141595742,540.0,1
1.4967647308439316,0.9787286325874943,540.0,1
1.3015138049168355,0.972191641294511,360.0,1
1.3383558032704497,0.9569176263753115,360.00000000000006,1
1.8434578455237587,0.6569258735624903,540.0,4
2.350554179811514,0.9654953443440603,359.99999999999994,1
1.661953218798442,0.9758790059513346,360.0,1
2.4367956625957463,0.9708018756344093,360.0,1
1.449456831109731,0.9565824766999204,360.00000000000006,1
1.3378773674709656,0.9173119287432443,540.0,1
1.821913112486557,0.9767891242133752,360.0,1
1.7119692654389107,0.9860758559402654,540.0,1
1.9920077493267303,0.9583665901400473,360.0,1
1.9808528650416766,0.9443233512372396,360.0,1
2.190102014519159,0.9672448880742973,360.0,1
1.3855595689695979,0.9272348676572245,360.0,1
2.121184730244188,0.8892312419222834,540.0,1
1.5212887946772398,0.833951527489987,360.0,4
2.0777239748316907,0.6474595814895989,1065.4848419071784,2
2.008272564622364,0.8915770158758077,689.3574535840235,1
2.233350072863729,0.971529814874848,539.9999999999999,1
1.229754553617926,0.9305611520136958,360.0,0
1.3850248299488714,0.9849539583334361,360.0,1
1.186663662957839,0.9648385901522974,540.0,0
1.2961936991808798,0.9809623415798305,360.0,0
1.3491281427407291,0.965634727854027,524.8044163313459,1
1.1717859532871162,0.9758530652165898,540.0,0
1.9644099920948523,0.897387613542872,360.00000000000006,1
1.934413589630376,0.9280451314655392,532.719380224955,1
1.9490663329353726,0.9453694007841908,360.0,1
2.5523405267526864,0.9788547819232976,360.00000000000006,1
1.319736642119573,0.9882372836914517,360.00000000000006,1
1.3130279078580227,0.5002402920911478,538.8347243476306,2
1.4360126576322323,0.9264576232325019,540.0,1
1.8478516154787497,0.8630631942874032,540.0,4
1.5896252654475722,0.8444353007288334,360.0,4
1.6975340115661985,0.984924065990933,360.0,1
1.36744075939732,0.7866475911514245,540.0,4
1.1157207025100002,0.9338455175367946,360.0,0
1.705676724957115,0.95162745619905,360.0,1
1.7611222688803498,0.9716477582170027,360.0,1
1.7016285216282867,0.91378236758519,539.4490832877295,1
1.2514927557459372,0.9410952851262359,360.0,0
1.2506499374263083,0.9769746813352052,527.5499811884645,0
1.5895299879292908,0.9533954910447664,360.0,1
1.0892994349241514,0.9369882671696522,360.0,0
1.4567519375464808,0.903986682657403,360.00000000000006,1
1.5637405409912053,0.8911004712426053,360.0,1
1.9470252307901335,0.9383672817638874,540.0,1
2.5135789302359393,0.9598719234591733,359.99999999999994,1
1.2684756347697135,0.9644887894298008,540.0,0
1.6548005123392802,0.977747000298629,540.0,1
1.7958724343532886,0.9627120918537377,360.00000000000006,1
1.273393714085268,0.9336088621487029,360.0,0
1.6275362031717429,0.8852434062287707,360.0,1
1.5860116146143193,0.8757183323725725,540.0,4
1.2783973422516546,0.7655443783143538,360.0,4
1.7980765808955492,0.9764924550772349,360.0,1
1.2454896846522678,0.9253707722318062,540.0,0
1.3347820272292468,0.9726290781160923,360.0,1
1.0824213595445502,0.9330195691606696,540.0,0
1.3536644982740613,0.9287489973763081,540.0,1
1.0030972317752527,0.9292491775018935,547.9852540371709,0
1.062180242328171,0.960412518266167,540.0,0
1.3091963301684266,0.9696200721473616,360.0,1
1.331611723677552,0.9611013488727126,360.0,1
1.2995291513355731,0.9601486004570131,540.0,0
1.4656004121433888,0.9604289982734189,540.0,1
1.3527179956915547,0.9727570061606079,360.0,1
1.249713667461583,0.9820476788334602,540.0,0
1.1700984692719267,0.9603447117027165,540.0,0
1.3798154447087454,0.9509350273646406,360.0,1
1.2954586128124905,0.9514610073687981,540.0,0
1.5327809322892483,0.9762920916595015,360.0,1
1.3587169058083555,0.9595899124469731,540.0000000000001,1
2.3365389776126784,0.5320454770160359,540.6976796713599,2
